time,open,close,low,high,volume,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD_12_26,MACD_signal_9,MACD_histogram,BB_upper_20,BB_middle_20,BB_lower_20,close_lag_1,close_lag_3,close_lag_7,volatility_10,target_classification,target_regression
2022-08-22 07:00:00,45.06,45.0,45.0,45.84,525800,45.650999999999996,44.786500000000004,42.994800000000005,45.299107186289525,44.415273102404626,56.32653061224489,0.8838340838848993,0.9469456395418924,-0.06311155565699311,47.95388826496627,44.786500000000004,41.61911173503374,45.51,45.84,45.84,0.3258305626483089,1,45.11
2022-08-23 07:00:00,45.0,45.11,44.94,45.73,648000,45.617000000000004,44.963499999999996,43.0308,45.27001377301421,44.46673435407836,54.17558886509637,0.8032794189358512,0.9182123954206842,-0.11493297648483303,47.74637450782622,44.963499999999996,42.180625492173775,45.0,45.84,45.9,0.36457128551543977,1,46.13
2022-08-24 07:00:00,45.68,46.13,45.17,46.63,1083700,45.702000000000005,45.1605,43.0928,45.40231934639664,44.589939216739225,46.50000000000007,0.8123801296574129,0.8970459422680299,-0.08466581261061701,47.66010396863044,45.1605,42.66089603136956,45.11,45.51,46.01,0.3761737187348757,0,46.13
2022-08-25 07:00:00,46.24,46.13,45.73,46.24,538800,45.731,45.349000000000004,43.125600000000006,45.51427021618177,44.70401779327706,50.0,0.8102524229047106,0.8796872383953662,-0.06943481549065567,47.504266743777904,45.349000000000004,43.1937332562221,46.13,45.0,45.84,0.398509723846431,1,46.41
2022-08-26 07:00:00,46.13,46.41,46.13,47.08,1559500,45.782000000000004,45.5685,43.1976,45.65207479830765,44.83038684562691,53.49999999999993,0.8216879526807404,0.868087381252441,-0.04639942857170065,47.10023139049387,45.5685,44.03676860950613,46.13,45.11,45.84,0.4516340701646537,0,46.41
2022-08-29 07:00:00,45.79,46.41,45.51,46.41,951500,45.822,45.7235,43.2708,45.76867867549109,44.947395227432324,64.45783132530113,0.8212834480587645,0.8587265946137058,-0.0374431465549413,46.87252750642397,45.7235,44.57447249357603,46.41,46.13,45.84,0.4901428363244305,1,48.38
2022-08-30 07:00:00,46.41,48.38,46.41,48.38,2502800,46.076,45.923500000000004,43.364200000000004,46.17042041772323,45.20166224762252,80.27343750000003,0.9687581701007062,0.880732909711106,0.08802526038960024,47.4260070277418,45.923500000000004,44.42099297225821,46.41,46.13,45.51,0.9463403193355753,0,47.25
2022-08-31 07:00:00,48.38,47.25,47.25,48.66,1055900,46.217,46.05,43.4542,46.33650958422735,45.353390970020854,62.39015817223197,0.9831186142064965,0.9012100506101841,0.08190856359631238,47.55188653296014,46.05,44.548113467039855,48.38,46.41,45.0,1.010160053324963,0,46.46
2022-09-05 07:00:00,47.25,46.46,46.41,47.42,1547800,46.278999999999996,46.0525,43.5296,46.35550810973084,45.43536200927858,54.36137071651092,0.9201461004522642,0.9049972605786003,0.015148839873663889,47.557073728753586,46.0525,44.54792627124642,47.25,46.41,45.11,1.0034545884649042,1,46.52
2022-09-06 07:00:00,46.46,46.52,46.18,47.25,1027300,46.38,46.072,43.6162,46.380814554387634,45.515705564146835,54.00313971742546,0.8651089902407989,0.89701960651104,-0.031910616270241055,47.59084443609111,46.072,44.553155563908895,46.46,48.38,46.13,0.9676431849258749,0,45.0
2022-09-07 07:00:00,46.13,45.0,44.89,46.41,2293300,46.38,46.0155,43.67359999999999,46.16838154602031,45.477505151987806,44.55958549222796,0.6908763940325073,0.8557909640153335,-0.16491456998282616,47.60756552364257,46.0155,44.423434476357436,46.52,47.25,46.13,0.9676431849258749,0,43.88
2022-09-08 07:00:00,45.51,43.88,43.88,45.51,1074300,46.257,45.937,43.6928,45.81632284663257,45.35917143702575,38.91402714932128,0.45715140960682277,0.7760630531336313,-0.31891164352680856,47.78130959839427,45.937,44.09269040160572,45.0,46.46,46.41,1.1978132853941912,1,44.33
